Date,Price,Index
10/11/2016,"26,221.75",NGX ASI
11/11/2016,260.67,S&P/FMDQ SBI
11/11/2016,"26,170.88",NGX ASI
14/11/2016,259.46,S&P/FMDQ SBI
14/11/2016,"25,986.81",NGX ASI
15/11/2016,259.35,S&P/FMDQ SBI
15/11/2016,"25,857.06",NGX ASI
16/11/2016,259.1,S&P/FMDQ SBI
16/11/2016,"25,653.14",NGX ASI
17/11/2016,257.07,S&P/FMDQ SBI
17/11/2016,"25,599.79",NGX ASI
18/11/2016,254.6,S&P/FMDQ SBI
18/11/2016,"25,537.54",NGX ASI
21/11/2016,255.27,S&P/FMDQ SBI
21/11/2016,"25,505.91",NGX ASI
22/11/2016,256.77,S&P/FMDQ SBI
22/11/2016,"25,462.28",NGX ASI
23/11/2016,256.88,S&P/FMDQ SBI
23/11/2016,"25,517.00",NGX ASI
24/11/2016,256.75,S&P/FMDQ SBI
24/11/2016,"25,490.70",NGX ASI
25/11/2016,256.96,S&P/FMDQ SBI
25/11/2016,"25,333.39",NGX ASI
28/11/2016,257.6,S&P/FMDQ SBI
28/11/2016,"25,318.41",NGX ASI
29/11/2016,257.28,S&P/FMDQ SBI
29/11/2016,"25,233.42",NGX ASI
30/11/2016,256.82,S&P/FMDQ SBI
30/11/2016,"25,241.63",NGX ASI
01/12/2016,256.57,S&P/FMDQ SBI
01/12/2016,"25,265.08",NGX ASI
02/12/2016,256.63,S&P/FMDQ SBI
02/12/2016,"25,740.83",NGX ASI
05/12/2016,256.85,S&P/FMDQ SBI
05/12/2016,"25,743.03",NGX ASI
06/12/2016,256.61,S&P/FMDQ SBI
06/12/2016,"25,671.23",NGX ASI
07/12/2016,256.59,S&P/FMDQ SBI
07/12/2016,"25,673.80",NGX ASI
08/12/2016,257.28,S&P/FMDQ SBI
08/12/2016,"25,739.18",NGX ASI
09/12/2016,257.89,S&P/FMDQ SBI
09/12/2016,"25,817.69",NGX ASI
12/12/2016,258.27,S&P/FMDQ SBI
12/12/2016,101.23,AFEX ACI
13/12/2016,258.38,S&P/FMDQ SBI
13/12/2016,"26,071.16",NGX ASI
14/12/2016,258.76,S&P/FMDQ SBI
14/12/2016,"26,407.64",NGX ASI
15/12/2016,259.4,S&P/FMDQ SBI
15/12/2016,"26,559.01",NGX ASI
16/12/2016,260.36,S&P/FMDQ SBI
16/12/2016,"26,707.10",NGX ASI
19/12/2016,259.42,S&P/FMDQ SBI
19/12/2016,"26,586.56",NGX ASI
20/12/2016,259.78,S&P/FMDQ SBI
20/12/2016,"26,540.87",NGX ASI
21/12/2016,260.34,S&P/FMDQ SBI
21/12/2016,"26,418.11",NGX ASI
22/12/2016,260.45,S&P/FMDQ SBI
22/12/2016,"26,464.82",NGX ASI
23/12/2016,260.56,S&P/FMDQ SBI
23/12/2016,"26,486.02",NGX ASI
27/12/2016,260.37,S&P/FMDQ SBI
28/12/2016,260.7,S&P/FMDQ SBI
28/12/2016,"26,688.25",NGX ASI
29/12/2016,261.15,S&P/FMDQ SBI
29/12/2016,"26,782.93",NGX ASI
30/12/2016,262.17,S&P/FMDQ SBI
30/12/2016,"26,874.62",NGX ASI
02/01/2017,113.9,AFEX ACI
03/01/2017,260.83,S&P/FMDQ SBI
03/01/2017,118.47,AFEX ACI
03/01/2017,"26,616.89",NGX ASI
04/01/2017,259.93,S&P/FMDQ SBI
04/01/2017,"26,495.04",NGX ASI
05/01/2017,259.4,S&P/FMDQ SBI
05/01/2017,118.61,AFEX ACI
05/01/2017,"26,212.09",NGX ASI
06/01/2017,259.1,S&P/FMDQ SBI
06/01/2017,106.5,AFEX ACI
06/01/2017,"26,251.39",NGX ASI
08/01/2017,107.74,AFEX ACI
09/01/2017,258.35,S&P/FMDQ SBI
09/01/2017,117.24,AFEX ACI
09/01/2017,"26,580.22",NGX ASI
10/01/2017,257.84,S&P/FMDQ SBI
10/01/2017,"26,346.24",NGX ASI
11/01/2017,257.83,S&P/FMDQ SBI
11/01/2017,117.24,AFEX ACI
11/01/2017,"26,385.80",NGX ASI
12/01/2017,258.61,S&P/FMDQ SBI
12/01/2017,117.24,AFEX ACI
12/01/2017,"26,330.39",NGX ASI
13/01/2017,258.45,S&P/FMDQ SBI
13/01/2017,"26,325.93",NGX ASI
16/01/2017,259.05,S&P/FMDQ SBI
16/01/2017,"26,373.83",NGX ASI
17/01/2017,258.91,S&P/FMDQ SBI
17/01/2017,"26,278.20",NGX ASI
18/01/2017,258.98,S&P/FMDQ SBI
18/01/2017,"26,245.34",NGX ASI
19/01/2017,257.51,S&P/FMDQ SBI
19/01/2017,"26,201.60",NGX ASI
20/01/2017,257.56,S&P/FMDQ SBI
20/01/2017,"26,223.54",NGX ASI
23/01/2017,258.98,S&P/FMDQ SBI
23/01/2017,"26,231.37",NGX ASI
24/01/2017,259.85,S&P/FMDQ SBI
24/01/2017,"26,217.54",NGX ASI
25/01/2017,260.55,S&P/FMDQ SBI
25/01/2017,"26,240.45",NGX ASI
26/01/2017,260.15,S&P/FMDQ SBI
26/01/2017,"26,289.95",NGX ASI
27/01/2017,260.05,S&P/FMDQ SBI
27/01/2017,"26,328.22",NGX ASI
30/01/2017,260.29,S&P/FMDQ SBI
30/01/2017,"26,217.18",NGX ASI
31/01/2017,260.17,S&P/FMDQ SBI
31/01/2017,"26,036.24",NGX ASI
01/02/2017,260.7,S&P/FMDQ SBI
01/02/2017,113.07,AFEX ACI
01/02/2017,"25,903.55",NGX ASI
02/02/2017,261.12,S&P/FMDQ SBI
02/02/2017,114.57,AFEX ACI
02/02/2017,"25,936.24",NGX ASI
03/02/2017,260.52,S&P/FMDQ SBI
03/02/2017,111.07,AFEX ACI
03/02/2017,"25,802.54",NGX ASI
05/02/2017,118.61,AFEX ACI
06/02/2017,260.61,S&P/FMDQ SBI
06/02/2017,106.5,AFEX ACI
06/02/2017,"25,587.09",NGX ASI
07/02/2017,260.97,S&P/FMDQ SBI
07/02/2017,"25,446.66",NGX ASI
08/02/2017,260.8,S&P/FMDQ SBI
08/02/2017,107.74,AFEX ACI
08/02/2017,"25,460.45",NGX ASI
09/02/2017,260.93,S&P/FMDQ SBI
09/02/2017,"25,322.30",NGX ASI
10/02/2017,260.91,S&P/FMDQ SBI
10/02/2017,117.24,AFEX ACI
10/02/2017,"25,340.02",NGX ASI
11/02/2017,117.24,AFEX ACI
13/02/2017,261.57,S&P/FMDQ SBI
13/02/2017,"25,244.65",NGX ASI
14/02/2017,261.62,S&P/FMDQ SBI
14/02/2017,"25,032.17",NGX ASI
15/02/2017,262.47,S&P/FMDQ SBI
15/02/2017,"25,130.26",NGX ASI
16/02/2017,264.69,S&P/FMDQ SBI
16/02/2017,"25,055.29",NGX ASI
17/02/2017,264.98,S&P/FMDQ SBI
17/02/2017,"25,164.91",NGX ASI
20/02/2017,265.11,S&P/FMDQ SBI
20/02/2017,"25,249.49",NGX ASI
21/02/2017,264.77,S&P/FMDQ SBI
21/02/2017,"25,251.63",NGX ASI
22/02/2017,265.18,S&P/FMDQ SBI
22/02/2017,"25,249.74",NGX ASI
23/02/2017,264.59,S&P/FMDQ SBI
23/02/2017,"25,409.06",NGX ASI
24/02/2017,264.31,S&P/FMDQ SBI
24/02/2017,"25,250.37",NGX ASI
27/02/2017,263.54,S&P/FMDQ SBI
27/02/2017,"25,373.42",NGX ASI
28/02/2017,263.62,S&P/FMDQ SBI
28/02/2017,"25,329.08",NGX ASI
01/03/2017,263.74,S&P/FMDQ SBI
01/03/2017,113.07,AFEX ACI
01/03/2017,"25,183.10",NGX ASI
02/03/2017,263.87,S&P/FMDQ SBI
02/03/2017,105.43,AFEX ACI
02/03/2017,"24,829.59",NGX ASI
03/03/2017,263.99,S&P/FMDQ SBI
03/03/2017,111.07,AFEX ACI
03/03/2017,"25,012.08",NGX ASI
04/03/2017,118.61,AFEX ACI
05/03/2017,118.61,AFEX ACI
06/03/2017,264.31,S&P/FMDQ SBI
06/03/2017,"24,581.99",NGX ASI
07/03/2017,264.43,S&P/FMDQ SBI
07/03/2017,108.11,AFEX ACI
07/03/2017,"25,129.27",NGX ASI
08/03/2017,264.54,S&P/FMDQ SBI
08/03/2017,107.61,AFEX ACI
08/03/2017,"24,986.02",NGX ASI
09/03/2017,267.94,S&P/FMDQ SBI
09/03/2017,"25,170.36",NGX ASI
10/03/2017,268.16,S&P/FMDQ SBI
10/03/2017,117.24,AFEX ACI
10/03/2017,"25,238.01",NGX ASI
11/03/2017,117.24,AFEX ACI
13/03/2017,268.51,S&P/FMDQ SBI
13/03/2017,"25,136.63",NGX ASI
14/03/2017,268.96,S&P/FMDQ SBI
14/03/2017,"25,284.56",NGX ASI
15/03/2017,269.01,S&P/FMDQ SBI
15/03/2017,"25,301.23",NGX ASI
16/03/2017,268.72,S&P/FMDQ SBI
16/03/2017,"25,418.08",NGX ASI
17/03/2017,268.99,S&P/FMDQ SBI
17/03/2017,"25,653.16",NGX ASI
20/03/2017,270.26,S&P/FMDQ SBI
20/03/2017,"25,671.55",NGX ASI
21/03/2017,271.61,S&P/FMDQ SBI
21/03/2017,"25,558.57",NGX ASI
22/03/2017,270.81,S&P/FMDQ SBI
22/03/2017,"25,514.09",NGX ASI
23/03/2017,271.46,S&P/FMDQ SBI
23/03/2017,"25,514.03",NGX ASI
24/03/2017,272.41,S&P/FMDQ SBI
24/03/2017,"25,454.93",NGX ASI
27/03/2017,273,S&P/FMDQ SBI
27/03/2017,"25,485.17",NGX ASI
28/03/2017,273.31,S&P/FMDQ SBI
28/03/2017,"25,406.72",NGX ASI
29/03/2017,273.3,S&P/FMDQ SBI
29/03/2017,"25,267.68",NGX ASI
30/03/2017,272.79,S&P/FMDQ SBI
30/03/2017,"25,533.82",NGX ASI
31/03/2017,272.91,S&P/FMDQ SBI
31/03/2017,"25,516.34",NGX ASI
01/04/2017,101.24,AFEX ACI
03/04/2017,273.8,S&P/FMDQ SBI
03/04/2017,"25,273.03",NGX ASI
04/04/2017,273.6,S&P/FMDQ SBI
04/04/2017,118.61,AFEX ACI
04/04/2017,"25,266.15",NGX ASI
05/04/2017,273.59,S&P/FMDQ SBI
05/04/2017,118.61,AFEX ACI
05/04/2017,"25,471.69",NGX ASI
06/04/2017,273.58,S&P/FMDQ SBI
06/04/2017,"25,755.18",NGX ASI
07/04/2017,273.74,S&P/FMDQ SBI
07/04/2017,108.11,AFEX ACI
07/04/2017,"25,746.52",NGX ASI
08/04/2017,107.61,AFEX ACI
09/04/2017,117.24,AFEX ACI
10/04/2017,274.22,S&P/FMDQ SBI
10/04/2017,117.24,AFEX ACI
10/04/2017,"25,626.37",NGX ASI
11/04/2017,273.8,S&P/FMDQ SBI
11/04/2017,"25,478.06",NGX ASI
12/04/2017,271.75,S&P/FMDQ SBI
12/04/2017,117.24,AFEX ACI
12/04/2017,"25,496.71",NGX ASI
13/04/2017,272.1,S&P/FMDQ SBI
13/04/2017,"25,510.01",NGX ASI
14/04/2017,272.2,S&P/FMDQ SBI
17/04/2017,272.53,S&P/FMDQ SBI
18/04/2017,272.34,S&P/FMDQ SBI
18/04/2017,"25,218.12",NGX ASI
19/04/2017,272.46,S&P/FMDQ SBI
19/04/2017,"25,331.77",NGX ASI
20/04/2017,272.1,S&P/FMDQ SBI
20/04/2017,"25,288.11",NGX ASI
21/04/2017,271.26,S&P/FMDQ SBI
21/04/2017,"25,189.37",NGX ASI
24/04/2017,272.81,S&P/FMDQ SBI
24/04/2017,"25,747.05",NGX ASI
25/04/2017,273.74,S&P/FMDQ SBI
25/04/2017,"25,818.87",NGX ASI
26/04/2017,273.8,S&P/FMDQ SBI
26/04/2017,"25,620.94",NGX ASI
27/04/2017,273.16,S&P/FMDQ SBI
27/04/2017,"25,753.00",NGX ASI
28/04/2017,273.79,S&P/FMDQ SBI
28/04/2017,"25,767.26",NGX ASI
01/05/2017,273.9,S&P/FMDQ SBI
01/05/2017,101.24,AFEX ACI
02/05/2017,274.3,S&P/FMDQ SBI
02/05/2017,"25,965.18",NGX ASI
03/05/2017,274,S&P/FMDQ SBI
03/05/2017,"26,117.15",NGX ASI
04/05/2017,273.79,S&P/FMDQ SBI
04/05/2017,106.06,AFEX ACI
04/05/2017,"26,166.80",NGX ASI
05/05/2017,273.91,S&P/FMDQ SBI
05/05/2017,118.61,AFEX ACI
05/05/2017,"26,235.63",NGX ASI
06/05/2017,106.5,AFEX ACI
07/05/2017,108.11,AFEX ACI
08/05/2017,273.36,S&P/FMDQ SBI
08/05/2017,"26,419.17",NGX ASI
09/05/2017,273.61,S&P/FMDQ SBI
09/05/2017,117.24,AFEX ACI
09/05/2017,"26,756.21",NGX ASI
10/05/2017,273.85,S&P/FMDQ SBI
10/05/2017,117.24,AFEX ACI
10/05/2017,"27,546.68",NGX ASI
11/05/2017,273.84,S&P/FMDQ SBI
11/05/2017,"28,423.70",NGX ASI
12/05/2017,274.4,S&P/FMDQ SBI
12/05/2017,121.64,AFEX ACI
12/05/2017,"28,192.46",NGX ASI
15/05/2017,274.83,S&P/FMDQ SBI
15/05/2017,"27,513.69",NGX ASI
16/05/2017,274.66,S&P/FMDQ SBI
16/05/2017,"27,609.67",NGX ASI
17/05/2017,274.43,S&P/FMDQ SBI
17/05/2017,"27,900.44",NGX ASI
18/05/2017,274.43,S&P/FMDQ SBI
18/05/2017,"28,101.63",NGX ASI
19/05/2017,274.72,S&P/FMDQ SBI
19/05/2017,"28,113.44",NGX ASI
22/05/2017,274.95,S&P/FMDQ SBI
22/05/2017,"28,078.30",NGX ASI
23/05/2017,275.25,S&P/FMDQ SBI
23/05/2017,"28,093.30",NGX ASI
24/05/2017,275.28,S&P/FMDQ SBI
24/05/2017,"28,286.43",NGX ASI
25/05/2017,275.34,S&P/FMDQ SBI
25/05/2017,"28,467.61",NGX ASI
26/05/2017,275.5,S&P/FMDQ SBI
26/05/2017,"29,064.52",NGX ASI
29/05/2017,275.84,S&P/FMDQ SBI
30/05/2017,275.96,S&P/FMDQ SBI
30/05/2017,"29,281.04",NGX ASI
31/05/2017,276.33,S&P/FMDQ SBI
31/05/2017,"29,498.31",NGX ASI
01/06/2017,276.36,S&P/FMDQ SBI
01/06/2017,101.72,AFEX ACI
01/06/2017,"30,314.14",NGX ASI
02/06/2017,276.49,S&P/FMDQ SBI
02/06/2017,108.71,AFEX ACI
02/06/2017,"31,371.63",NGX ASI
03/06/2017,109.8,AFEX ACI
04/06/2017,116.08,AFEX ACI
05/06/2017,276.84,S&P/FMDQ SBI
05/06/2017,"32,578.38",NGX ASI
06/06/2017,276.88,S&P/FMDQ SBI
06/06/2017,106.5,AFEX ACI
06/06/2017,"32,200.38",NGX ASI
07/06/2017,277,S&P/FMDQ SBI
07/06/2017,108.11,AFEX ACI
07/06/2017,"32,686.72",NGX ASI
08/06/2017,277.32,S&P/FMDQ SBI
08/06/2017,"32,937.98",NGX ASI
09/06/2017,278.05,S&P/FMDQ SBI
09/06/2017,117.24,AFEX ACI
09/06/2017,"33,276.68",NGX ASI
10/06/2017,117.24,AFEX ACI
11/06/2017,117.24,AFEX ACI
12/06/2017,278.63,S&P/FMDQ SBI
12/06/2017,121.64,AFEX ACI
12/06/2017,"33,236.70",NGX ASI
13/06/2017,278.44,S&P/FMDQ SBI
13/06/2017,"33,141.85",NGX ASI
14/06/2017,278.29,S&P/FMDQ SBI
14/06/2017,"33,598.20",NGX ASI
15/06/2017,278.7,S&P/FMDQ SBI
15/06/2017,"33,797.84",NGX ASI
16/06/2017,278.79,S&P/FMDQ SBI
16/06/2017,"33,810.56",NGX ASI
19/06/2017,280.22,S&P/FMDQ SBI
19/06/2017,"34,135.10",NGX ASI
20/06/2017,280.18,S&P/FMDQ SBI
20/06/2017,"34,375.60",NGX ASI
21/06/2017,279.65,S&P/FMDQ SBI
21/06/2017,"33,477.89",NGX ASI
22/06/2017,279.43,S&P/FMDQ SBI
22/06/2017,"32,928.44",NGX ASI
23/06/2017,279.68,S&P/FMDQ SBI
23/06/2017,"32,122.14",NGX ASI
26/06/2017,279.87,S&P/FMDQ SBI
27/06/2017,279.99,S&P/FMDQ SBI
28/06/2017,280.11,S&P/FMDQ SBI
28/06/2017,"32,657.30",NGX ASI
29/06/2017,280.21,S&P/FMDQ SBI
29/06/2017,"33,269.84",NGX ASI
30/06/2017,280.33,S&P/FMDQ SBI
30/06/2017,"33,117.48",NGX ASI
02/07/2017,117.21,AFEX ACI
03/07/2017,280.84,S&P/FMDQ SBI
03/07/2017,110.32,AFEX ACI
03/07/2017,"32,769.83",NGX ASI
04/07/2017,281.21,S&P/FMDQ SBI
04/07/2017,116.08,AFEX ACI
04/07/2017,"32,410.20",NGX ASI
05/07/2017,281.18,S&P/FMDQ SBI
05/07/2017,"32,302.32",NGX ASI
06/07/2017,281.37,S&P/FMDQ SBI
06/07/2017,106.5,AFEX ACI
06/07/2017,"32,354.78",NGX ASI
07/07/2017,281.4,S&P/FMDQ SBI
07/07/2017,108.11,AFEX ACI
07/07/2017,"32,459.17",NGX ASI
08/07/2017,110.5,AFEX ACI
09/07/2017,117.24,AFEX ACI
10/07/2017,281.58,S&P/FMDQ SBI
10/07/2017,"32,620.84",NGX ASI
11/07/2017,281.7,S&P/FMDQ SBI
11/07/2017,117.24,AFEX ACI
11/07/2017,"32,827.98",NGX ASI
12/07/2017,281.82,S&P/FMDQ SBI
12/07/2017,120.2,AFEX ACI
12/07/2017,"32,981.63",NGX ASI
13/07/2017,281.97,S&P/FMDQ SBI
13/07/2017,"33,246.91",NGX ASI
14/07/2017,282.09,S&P/FMDQ SBI
14/07/2017,"33,261.66",NGX ASI
17/07/2017,282.43,S&P/FMDQ SBI
17/07/2017,"33,301.43",NGX ASI
18/07/2017,282.54,S&P/FMDQ SBI
18/07/2017,"33,436.61",NGX ASI
19/07/2017,282.67,S&P/FMDQ SBI
19/07/2017,"33,514.93",NGX ASI
20/07/2017,282.81,S&P/FMDQ SBI
20/07/2017,"33,695.83",NGX ASI
21/07/2017,282.93,S&P/FMDQ SBI
21/07/2017,"34,020.37",NGX ASI
24/07/2017,283.27,S&P/FMDQ SBI
24/07/2017,"34,652.52",NGX ASI
25/07/2017,283.38,S&P/FMDQ SBI
25/07/2017,"35,533.00",NGX ASI
26/07/2017,283.5,S&P/FMDQ SBI
26/07/2017,"36,740.77",NGX ASI
27/07/2017,283.64,S&P/FMDQ SBI
27/07/2017,"37,245.17",NGX ASI
28/07/2017,281.9,S&P/FMDQ SBI
28/07/2017,"36,864.71",NGX ASI
31/07/2017,281.83,S&P/FMDQ SBI
31/07/2017,"35,847.75",NGX ASI
01/08/2017,281.96,S&P/FMDQ SBI
01/08/2017,"36,720.62",NGX ASI
02/08/2017,282.07,S&P/FMDQ SBI
02/08/2017,116.89,AFEX ACI
02/08/2017,"36,905.06",NGX ASI
03/08/2017,282.22,S&P/FMDQ SBI
03/08/2017,120.45,AFEX ACI
03/08/2017,"37,135.23",NGX ASI
04/08/2017,282.3,S&P/FMDQ SBI
04/08/2017,"37,425.15",NGX ASI
05/08/2017,118.61,AFEX ACI
06/08/2017,106.5,AFEX ACI
07/08/2017,282.31,S&P/FMDQ SBI
07/08/2017,"37,525.38",NGX ASI
08/08/2017,281.92,S&P/FMDQ SBI
08/08/2017,110.5,AFEX ACI
08/08/2017,"37,999.56",NGX ASI
09/08/2017,282.04,S&P/FMDQ SBI
09/08/2017,117.24,AFEX ACI
09/08/2017,"38,144.02",NGX ASI
10/08/2017,282.14,S&P/FMDQ SBI
10/08/2017,"38,102.85",NGX ASI
11/08/2017,282.26,S&P/FMDQ SBI
11/08/2017,117.24,AFEX ACI
11/08/2017,"38,198.60",NGX ASI
12/08/2017,120.12,AFEX ACI
14/08/2017,282,S&P/FMDQ SBI
14/08/2017,"37,950.96",NGX ASI
15/08/2017,282.12,S&P/FMDQ SBI
15/08/2017,"37,096.60",NGX ASI
16/08/2017,281.15,S&P/FMDQ SBI
16/08/2017,"36,102.38",NGX ASI
17/08/2017,281.92,S&P/FMDQ SBI
17/08/2017,"36,316.58",NGX ASI
18/08/2017,282.05,S&P/FMDQ SBI
18/08/2017,"36,920.56",NGX ASI
21/08/2017,282.4,S&P/FMDQ SBI
21/08/2017,"36,584.44",NGX ASI
22/08/2017,282.33,S&P/FMDQ SBI
22/08/2017,"36,962.48",NGX ASI
23/08/2017,282.48,S&P/FMDQ SBI
23/08/2017,"37,059.21",NGX ASI
24/08/2017,282.63,S&P/FMDQ SBI
24/08/2017,"36,575.86",NGX ASI
25/08/2017,281.5,S&P/FMDQ SBI
25/08/2017,"36,646.46",NGX ASI
28/08/2017,281.57,S&P/FMDQ SBI
28/08/2017,"36,317.31",NGX ASI
29/08/2017,281.69,S&P/FMDQ SBI
29/08/2017,"36,165.93",NGX ASI
30/08/2017,281.81,S&P/FMDQ SBI
30/08/2017,"35,629.13",NGX ASI
31/08/2017,281.32,S&P/FMDQ SBI
31/08/2017,"35,504.62",NGX ASI
01/09/2017,281.45,S&P/FMDQ SBI
01/09/2017,101.35,AFEX ACI
02/09/2017,115.09,AFEX ACI
03/09/2017,120.45,AFEX ACI
04/09/2017,282.02,S&P/FMDQ SBI
05/09/2017,282.14,S&P/FMDQ SBI
05/09/2017,118.61,AFEX ACI
05/09/2017,"35,403.92",NGX ASI
06/09/2017,282.27,S&P/FMDQ SBI
06/09/2017,106.5,AFEX ACI
06/09/2017,"35,609.07",NGX ASI
07/09/2017,284.03,S&P/FMDQ SBI
07/09/2017,"36,112.37",NGX ASI
08/09/2017,283.61,S&P/FMDQ SBI
08/09/2017,110.5,AFEX ACI
08/09/2017,"35,953.44",NGX ASI
10/09/2017,117.24,AFEX ACI
11/09/2017,283.94,S&P/FMDQ SBI
11/09/2017,117.24,AFEX ACI
11/09/2017,"35,664.94",NGX ASI
12/09/2017,284.16,S&P/FMDQ SBI
12/09/2017,"35,397.52",NGX ASI
13/09/2017,284.31,S&P/FMDQ SBI
13/09/2017,"35,464.34",NGX ASI
14/09/2017,285.32,S&P/FMDQ SBI
14/09/2017,"35,660.04",NGX ASI
15/09/2017,286.69,S&P/FMDQ SBI
15/09/2017,"35,005.57",NGX ASI
18/09/2017,287.33,S&P/FMDQ SBI
18/09/2017,"34,873.07",NGX ASI
19/09/2017,287.48,S&P/FMDQ SBI
19/09/2017,"34,846.82",NGX ASI
20/09/2017,287.61,S&P/FMDQ SBI
20/09/2017,"35,207.89",NGX ASI
21/09/2017,288.03,S&P/FMDQ SBI
21/09/2017,"35,188.97",NGX ASI
22/09/2017,289.7,S&P/FMDQ SBI
22/09/2017,"35,488.81",NGX ASI
25/09/2017,290.32,S&P/FMDQ SBI
25/09/2017,"35,361.52",NGX ASI
26/09/2017,290.32,S&P/FMDQ SBI
26/09/2017,"34,951.27",NGX ASI
27/09/2017,292.19,S&P/FMDQ SBI
27/09/2017,"35,103.40",NGX ASI
28/09/2017,293.47,S&P/FMDQ SBI
28/09/2017,"35,429.31",NGX ASI
29/09/2017,295.47,S&P/FMDQ SBI
29/09/2017,"35,439.98",NGX ASI
01/10/2017,101.35,AFEX ACI
02/10/2017,295.71,S&P/FMDQ SBI
02/10/2017,114.11,AFEX ACI
03/10/2017,295.83,S&P/FMDQ SBI
03/10/2017,112.91,AFEX ACI
03/10/2017,"35,306.09",NGX ASI
04/10/2017,299.82,S&P/FMDQ SBI
04/10/2017,102.52,AFEX ACI
04/10/2017,"35,358.57",NGX ASI
05/10/2017,307.48,S&P/FMDQ SBI
05/10/2017,101.55,AFEX ACI
05/10/2017,"35,773.98",NGX ASI
06/10/2017,307.49,S&P/FMDQ SBI
06/10/2017,"36,320.98",NGX ASI
07/10/2017,108.11,AFEX ACI
08/10/2017,109.63,AFEX ACI
09/10/2017,306.72,S&P/FMDQ SBI
09/10/2017,"36,831.93",NGX ASI
10/10/2017,303.71,S&P/FMDQ SBI
10/10/2017,117.24,AFEX ACI
10/10/2017,"36,776.60",NGX ASI
11/10/2017,305.09,S&P/FMDQ SBI
11/10/2017,117.24,AFEX ACI
11/10/2017,"36,652.82",NGX ASI
12/10/2017,306.01,S&P/FMDQ SBI
12/10/2017,"36,732.24",NGX ASI
13/10/2017,308.16,S&P/FMDQ SBI
13/10/2017,"36,848.17",NGX ASI
16/10/2017,308.65,S&P/FMDQ SBI
16/10/2017,"36,970.81",NGX ASI
17/10/2017,308.73,S&P/FMDQ SBI
17/10/2017,"36,669.61",NGX ASI
18/10/2017,308.51,S&P/FMDQ SBI
18/10/2017,"36,641.52",NGX ASI
19/10/2017,309.31,S&P/FMDQ SBI
19/10/2017,"36,645.65",NGX ASI
20/10/2017,309.54,S&P/FMDQ SBI
20/10/2017,"36,587.31",NGX ASI
23/10/2017,309.9,S&P/FMDQ SBI
23/10/2017,"36,411.73",NGX ASI
24/10/2017,309.47,S&P/FMDQ SBI
24/10/2017,"36,531.62",NGX ASI
25/10/2017,309.79,S&P/FMDQ SBI
25/10/2017,"36,622.85",NGX ASI
26/10/2017,309.83,S&P/FMDQ SBI
26/10/2017,"36,517.48",NGX ASI
27/10/2017,309.72,S&P/FMDQ SBI
27/10/2017,"36,462.26",NGX ASI
30/10/2017,310.15,S&P/FMDQ SBI
30/10/2017,"36,484.30",NGX ASI
31/10/2017,310.28,S&P/FMDQ SBI
31/10/2017,"36,680.29",NGX ASI
01/11/2017,310.37,S&P/FMDQ SBI
01/11/2017,117.31,AFEX ACI
01/11/2017,"36,887.20",NGX ASI
02/11/2017,310.73,S&P/FMDQ SBI
02/11/2017,"36,877.15",NGX ASI
03/11/2017,310.64,S&P/FMDQ SBI
03/11/2017,"36,939.59",NGX ASI
04/11/2017,101.7,AFEX ACI
05/11/2017,101.55,AFEX ACI
06/11/2017,310.91,S&P/FMDQ SBI
06/11/2017,"36,930.83",NGX ASI
07/11/2017,311.16,S&P/FMDQ SBI
07/11/2017,108.11,AFEX ACI
07/11/2017,"37,013.57",NGX ASI
08/11/2017,311.16,S&P/FMDQ SBI
08/11/2017,109.63,AFEX ACI
08/11/2017,"37,138.97",NGX ASI
09/11/2017,310.91,S&P/FMDQ SBI
09/11/2017,117.24,AFEX ACI
09/11/2017,"37,051.54",NGX ASI
10/11/2017,311.19,S&P/FMDQ SBI
10/11/2017,117.24,AFEX ACI
10/11/2017,"37,120.28",NGX ASI
12/11/2017,120.2,AFEX ACI
13/11/2017,311.58,S&P/FMDQ SBI
13/11/2017,"37,312.28",NGX ASI
14/11/2017,311.09,S&P/FMDQ SBI
14/11/2017,"36,953.41",NGX ASI
15/11/2017,311.62,S&P/FMDQ SBI
15/11/2017,"36,617.45",NGX ASI
16/11/2017,311.95,S&P/FMDQ SBI
16/11/2017,"36,634.89",NGX ASI
17/11/2017,312.83,S&P/FMDQ SBI
17/11/2017,"36,703.58",NGX ASI
20/11/2017,313.43,S&P/FMDQ SBI
20/11/2017,"36,792.60",NGX ASI
21/11/2017,315.04,S&P/FMDQ SBI
21/11/2017,"36,600.07",NGX ASI
22/11/2017,316.53,S&P/FMDQ SBI
22/11/2017,"36,608.76",NGX ASI
23/11/2017,316.61,S&P/FMDQ SBI
23/11/2017,"36,688.75",NGX ASI
24/11/2017,316.63,S&P/FMDQ SBI
24/11/2017,"37,365.91",NGX ASI
27/11/2017,316.99,S&P/FMDQ SBI
27/11/2017,"37,250.78",NGX ASI
28/11/2017,317.26,S&P/FMDQ SBI
28/11/2017,"37,503.73",NGX ASI
29/11/2017,317.54,S&P/FMDQ SBI
29/11/2017,"37,709.20",NGX ASI
30/11/2017,317.54,S&P/FMDQ SBI
30/11/2017,"37,944.60",NGX ASI
01/12/2017,316.6,S&P/FMDQ SBI
01/12/2017,113.74,AFEX ACI
04/12/2017,316.96,S&P/FMDQ SBI
04/12/2017,116.1,AFEX ACI
04/12/2017,"37,974.58",NGX ASI
05/12/2017,317.15,S&P/FMDQ SBI
